cc,desciel,dh,dirvienc,dirvieng,dloc,ides,idmun,lat,lon,ndia,nes,nmun,prec,probprec,raf,tmax,tmin,velvien
33.26,Medio nublado,6,Sur,172.68,20230415T12,20,526,16.1068,-97.1444,3,Oaxaca,Santos Reyes Nopala, 0.00, 0.00,17.95,36.33,21.34, 7.67
42.62,Medio nublado,6,Sureste,147.28,20230415T12,20,527,17.8047,-96.8609,3,Oaxaca,Santos Reyes Pápalo,10.05,95.00,18.65,32.44,15.87, 6.37
46.36,Medio nublado,6,Sur,182.87,20230415T12,20,528,17.4378,-97.9383,3,Oaxaca,Santos Reyes Tepejillo, 0.00, 0.00,21.20,32.48,16.77, 8.74
34.30,Medio nublado,6,Suroeste,208.44,20230415T12,20,529,17.7777,-98.0045,3,Oaxaca,Santos Reyes Yucuná, 0.00, 0.00,19.64,35.73,19.10, 9.02
40.72,Medio nublado,6,Sur,194.31,20230415T12,20,530,16.8444,-96.6710,3,Oaxaca,Santo Tomás Jalieza, 2.20,95.00,19.40,30.45,17.27, 7.07
55.94,Cielo nublado,6,Sureste,156.95,20230415T12,20,531,17.1735,-96.8715,3,Oaxaca,Santo Tomás Mazaltepec, 0.88,50.00,14.90,29.37,14.87, 5.42
57.45,Cielo nublado,6,Sureste,151.25,20230415T12,20,532,17.1453,-97.7623,3,Oaxaca,Santo Tomás Ocotepec, 0.01, 0.00,17.04,31.15,16.87, 6.89
31.18,Medio nublado,6,Sureste,148.66,20230415T12,20,534,16.3869,-96.8450,3,Oaxaca,San Vicente Coatlán, 0.28, 0.00,19.75,31.06,17.67, 6.64
39.01,Medio nublado,6,Sur,197.88,20230415T12,20,535,16.7043,-97.0195,3,Oaxaca,San Vicente Lachixío, 0.49, 0.00,18.59,30.66,16.43, 6.25
 1.59,Despejado,6,Sur,180.93,20230415T12,7,74,17.8658,-93.1471,3,Chiapas,Reforma, 0.00, 0.00,37.29,39.83,25.30, 8.14
52.91,Cielo nublado,6,Sur,167.16,20230415T12,20,536,17.4568,-97.4423,3,Oaxaca,San Vicente Nuñú, 0.29,13.33,18.89,30.87,14.37, 6.04
34.19,Medio nublado,6,Sur,199.43,20230415T12,20,537,17.5014,-98.1426,3,Oaxaca,Silacayoápam, 0.00, 0.00,27.15,34.83,18.72, 9.41
50.07,Cielo nublado,6,Sur,192.84,20230415T12,20,540,17.6731,-97.5728,3,Oaxaca,Villa de Tamazulápam del Progreso, 0.47, 0.00,19.18,31.56,14.92, 7.51
40.44,Medio nublado,6,Sureste,154.91,20230415T12,20,543,16.3064,-97.5461,3,Oaxaca,Tataltepec de Valdés, 0.00, 0.00,16.30,37.59,20.84, 7.31
60.61,Cielo nublado,6,Sureste,139.98,20230415T12,20,544,17.3520,-96.6149,3,Oaxaca,Teococuilco de Marcos Pérez,13.96,95.00,18.16,26.60,13.58, 5.78
34.04,Medio nublado,6,Sureste,133.93,20230415T12,20,545,18.1323,-97.0707,3,Oaxaca,Teotitlán de Flores Magón, 3.94,95.00,17.64,34.38,17.31, 5.86
25.35,Medio nublado,6,Sureste,154.84,20230415T12,7,75,16.3641,-92.3696,3,Chiapas,Las Rosas, 0.64,82.86,18.48,29.48,17.19, 6.79
50.59,Cielo nublado,6,Sureste,151.09,20230415T12,20,546,17.0296,-96.5189,3,Oaxaca,Teotitlán del Valle, 8.77,95.00,20.60,27.01,15.33, 7.59
45.63,Medio nublado,6,Sureste,118.18,20230415T12,20,548,17.8748,-97.3622,3,Oaxaca,Tepelmeme Villa de Morelos, 3.61,94.25,18.83,32.45,16.72, 7.04
42.40,Medio nublado,6,Suroeste,203.90,20230415T12,20,549,17.6545,-97.8083,3,Oaxaca,Heroica Villa Tezoatlán de Segura y Luna, 0.06, 0.00,22.81,33.26,16.63, 9.77
49.48,Medio nublado,6,Sureste,150.40,20230415T12,20,550,17.0089,-96.5811,3,Oaxaca,San Jerónimo Tlacochahuaya, 5.23,95.00,20.20,27.52,15.80, 7.60
39.20,Medio nublado,6,Sur,201.01,20230415T12,20,551,16.9556,-96.4792,3,Oaxaca,Tlacolula de Matamoros, 7.72,95.00,25.11,31.40,17.70, 7.38
52.04,Cielo nublado,6,Sur,168.19,20230415T12,20,552,17.8508,-97.4328,3,Oaxaca,Tlacotepec Plumas, 1.43,20.00,18.51,30.51,15.21, 7.27
53.08,Cielo nublado,6,Sureste,155.09,20230415T12,20,553,17.0745,-96.6484,3,Oaxaca,Tlalixtac de Cabrera, 6.95,95.00,18.61,27.34,15.39, 7.06
42.95,Medio nublado,6,Sur,186.33,20230415T12,20,554,17.2586,-96.0274,3,Oaxaca,Totontepec Villa de Morelos,27.69,85.00,26.70,30.20,16.24, 7.63
 8.85,Despejado,6,Sureste,126.39,20230415T12,7,76,17.2835,-92.5517,3,Chiapas,Sabanilla, 0.28, 2.22,13.06,33.17,18.75, 4.91
29.98,Medio nublado,6,Sureste,143.91,20230415T12,20,557,16.4728,-94.8289,3,Oaxaca,Unión Hidalgo, 0.16, 0.00,24.71,33.31,25.72,11.94
42.33,Medio nublado,6,Sureste,117.13,20230415T12,20,558,17.7717,-96.9802,3,Oaxaca,Valerio Trujano, 8.64,95.00,21.30,33.46,16.67, 7.18
31.80,Medio nublado,6,Sur,157.92,20230415T12,20,559,17.7750,-96.3040,3,Oaxaca,San Juan Bautista Valle Nacional,19.21,95.00,26.29,33.69,20.00, 7.24
42.46,Medio nublado,6,Sur,197.60,20230415T12,20,560,16.9985,-96.4325,3,Oaxaca,Villa Díaz Ordaz,18.38,95.00,21.67,27.41,15.27, 7.99
35.50,Medio nublado,6,Suroeste,210.79,20230415T12,20,561,16.7251,-96.4725,3,Oaxaca,Yaxe, 1.45,95.00,21.08,31.97,18.41, 6.61
31.32,Medio nublado,6,Sur,172.17,20230415T12,20,563,16.4612,-96.7886,3,Oaxaca,Yogana, 0.35, 0.00,21.38,31.32,17.70, 6.52
46.23,Medio nublado,6,Sur,165.11,20230415T12,20,564,17.0395,-97.2975,3,Oaxaca,Yutanduchi de Guerrero, 0.12, 0.00,26.55,32.45,16.18, 8.11
45.72,Medio nublado,6,Sur,192.07,20230415T12,20,565,16.9507,-96.7506,3,Oaxaca,Villa de Zaachila, 1.69,95.00,17.16,31.04,16.80, 6.54
 1.20,Despejado,6,Sureste,122.76,20230415T12,7,77,17.5570,-92.3334,3,Chiapas,Salto de Agua, 0.19, 0.00,26.27,38.07,22.34, 6.66
47.96,Medio nublado,6,Sureste,143.35,20230415T12,20,566,16.7368,-97.4831,3,Oaxaca,San Mateo Yucutindoo, 0.10, 0.00,17.34,32.88,17.41, 7.20
12.26,Poco nuboso,6,Sureste,156.61,20230415T12,21,1,19.1049,-97.9527,3,Puebla,Acajete, 0.22,78.00,20.04,26.16,11.92, 9.65
48.08,Medio nublado,6,Sur,189.40,20230415T12,21,2,20.1301,-97.2103,3,Puebla,Acateno, 4.46,95.00,13.91,32.58,18.56, 6.39
 7.72,Despejado,6,Suroeste,211.96,20230415T12,21,3,18.2023,-98.0486,3,Puebla,Acatlán, 0.00, 0.00,29.90,35.62,21.46, 8.02
19.57,Poco nuboso,6,Sureste,152.51,20230415T12,21,4,18.9795,-97.7855,3,Puebla,Acatzingo, 0.48, 4.00,20.60,26.54,12.77, 9.23
 4.44,Despejado,6,Sur,158.35,20230415T12,21,5,18.7650,-98.7153,3,Puebla,Acteopan, 0.00, 0.00,13.76,29.06,16.49, 7.95
30.64,Medio nublado,6,Sureste,156.18,20230415T12,21,6,20.0055,-97.8607,3,Puebla,Ahuacatlán, 2.42,95.00,13.57,26.32,11.65, 7.57
 1.46,Despejado,6,Sur,178.12,20230415T12,21,7,18.5730,-98.2552,3,Puebla,Ahuatlán, 0.01, 0.00,18.78,34.29,20.63, 7.54
35.39,Medio nublado,6,Sureste,153.19,20230415T12,21,8,20.0460,-98.1623,3,Puebla,Ahuazotepec, 2.85,60.00,16.59,24.59, 9.86, 7.97
 3.60,Despejado,6,Suroeste,208.93,20230415T12,21,9,18.2108,-98.2214,3,Puebla,Ahuehuetitla, 0.00, 0.00,16.71,36.01,22.18, 7.53
31.93,Medio nublado,6,Sureste,129.47,20230415T12,7,78,16.7370,-92.6376,3,Chiapas,San Cristóbal de las Casas, 1.26,93.85,16.84,27.19,15.69, 5.32
20.46,Poco nuboso,6,Sureste,152.53,20230415T12,21,10,18.3775,-97.2583,3,Puebla,Ajalpan, 8.74,95.00,22.40,30.98,16.58, 6.16
 3.56,Despejado,6,Suroeste,229.07,20230415T12,21,11,18.0173,-98.5402,3,Puebla,Albino Zertuche, 0.00, 0.00,17.30,37.79,22.41, 6.82
23.59,Poco nuboso,6,Sureste,148.75,20230415T12,21,12,19.1004,-97.5313,3,Puebla,Aljojuca, 2.28,95.00,24.30,23.70,11.12, 9.83
 9.08,Despejado,6,Sur,168.07,20230415T12,21,15,19.0446,-98.0449,3,Puebla,Amozoc, 0.22,95.00,20.25,26.90,12.87, 9.88
26.99,Medio nublado,6,Sur,160.38,20230415T12,21,16,19.7967,-97.9366,3,Puebla,Aquixtla, 2.82,95.00,16.97,24.40, 8.12, 6.89
16.19,Poco nuboso,6,Sur,171.03,20230415T12,21,18,18.3984,-97.7368,3,Puebla,Atexcal, 0.39,30.45,22.05,31.59,17.49, 9.64
 5.18,Despejado,6,Sur,198.26,20230415T12,21,19,18.9088,-98.4342,3,Puebla,Atlixco, 0.00, 2.22,18.11,25.82,13.16, 9.62
29.71,Medio nublado,6,Sur,178.87,20230415T12,7,79,16.8717,-93.2063,3,Chiapas,San Fernando, 1.65,80.42,19.40,36.02,19.90, 5.46
 4.81,Despejado,6,Sur,169.15,20230415T12,21,22,18.8237,-98.5826,3,Puebla,Atzitzihuacán, 0.00, 0.00,14.45,28.20,15.57, 8.35
16.52,Poco nuboso,6,Sureste,126.05,20230415T12,21,23,18.8974,-97.3274,3,Puebla,Atzitzintla, 8.15,95.00,15.09,21.52,11.18, 7.01
 2.24,Despejado,6,Suroeste,219.08,20230415T12,21,24,18.1886,-98.3894,3,Puebla,Axutla, 0.00, 0.00,19.12,36.98,22.55, 7.04
38.75,Medio nublado,6,Sur,159.47,20230415T12,21,25,20.0972,-97.4105,3,Puebla,Ayotoxco de Guerrero, 3.22,87.50, 9.68,30.39,16.23, 5.76
 8.09,Despejado,6,Suroeste,216.93,20230415T12,21,26,19.1079,-98.4592,3,Puebla,Calpan, 0.00, 0.00,20.41,19.39, 6.99, 9.58
41.69,Medio nublado,6,Sur,169.54,20230415T12,21,27,18.1823,-97.4794,3,Puebla,Caltepec, 1.39,95.00,17.02,31.70,16.68, 7.98
 2.76,Despejado,7,Oeste,268.38,20230415T12,2,5,32.3637,-117.0545,3,Baja California,Playas de Rosarito, 0.00, 0.00,16.05,16.67,12.16, 7.81
29.64,Medio nublado,6,Sur,174.91,20230415T12,7,80,15.5572,-92.3229,3,Chiapas,Siltepec, 9.52,95.00,11.42,23.77,14.14, 5.26
 1.68,Despejado,6,Sur,176.54,20230415T12,21,31,18.6151,-98.1742,3,Puebla,Coatzingo, 0.01, 0.00,17.42,33.55,19.87, 8.21
 0.77,Despejado,6,Suroeste,220.27,20230415T12,21,32,18.2064,-98.8059,3,Puebla,Cohetzala, 0.00, 0.00,14.66,37.34,21.97, 5.55
24.84,Poco nuboso,6,Sureste,146.52,20230415T12,21,35,18.2665,-97.1471,3,Puebla,Coxcatlán, 4.44,95.00,20.85,32.89,17.16, 5.69
19.11,Poco nuboso,6,Sureste,154.87,20230415T12,21,36,18.2837,-96.9925,3,Puebla,Coyomeapan, 5.85,95.00,18.10,31.70,17.18, 5.71
 7.48,Despejado,6,Sur,174.12,20230415T12,21,37,18.4044,-97.8308,3,Puebla,Coyotepec, 0.14, 0.00,20.15,31.50,17.84, 9.77
28.49,Medio nublado,6,Sureste,155.35,20230415T12,21,39,19.9126,-97.7962,3,Puebla,Cuautempan, 2.67,95.00,14.36,26.13,10.80, 7.34
22.15,Poco nuboso,6,Sureste,141.79,20230415T12,7,81,17.1408,-92.7152,3,Chiapas,Simojovel, 0.77,81.25,12.59,30.89,16.62, 5.01
 9.44,Despejado,6,Sur,166.11,20230415T12,21,40,18.9557,-98.0160,3,Puebla,Cuautinchán, 0.28,86.00,20.30,27.54,14.01,10.05
 4.85,Despejado,6,Sur,166.28,20230415T12,21,41,19.0893,-98.2733,3,Puebla,Cuautlancingo, 0.06,50.00,26.36,26.66,12.05, 9.64
 1.43,Despejado,6,Sur,188.19,20230415T12,21,42,18.4867,-98.1839,3,Puebla,Cuayuca de Andrade, 0.01, 0.00,18.24,34.80,21.11, 7.82
31.72,Medio nublado,6,Sureste,135.43,20230415T12,21,43,20.0185,-97.5208,3,Puebla,Cuetzalan del Progreso, 4.37,92.50,10.69,28.84,14.84, 6.00
23.85,Poco nuboso,6,Sureste,115.01,20230415T12,21,44,19.6053,-97.6219,3,Puebla,Cuyoaco, 6.78,34.00,21.14,24.73, 9.13, 8.69
21.80,Poco nuboso,6,Sureste,142.50,20230415T12,21,45,18.9883,-97.4485,3,Puebla,Chalchicomula de Sesma, 6.87,81.54,20.60,21.84,11.30, 9.41
19.45,Poco nuboso,6,Sureste,139.37,20230415T12,21,46,18.6205,-97.4112,3,Puebla,Chapulco, 4.20,71.67,17.94,27.82,14.90, 8.27
 1.03,Despejado,6,Suroeste,215.36,20230415T12,21,47,18.2997,-98.6028,3,Puebla,Chiautla, 0.00, 0.00,16.10,37.05,22.00, 5.63
10.93,Poco nuboso,6,Suroeste,204.28,20230415T12,21,48,19.2029,-98.4683,3,Puebla,Chiautzingo, 0.00, 0.00,20.65,19.40, 6.08, 9.03
32.95,Medio nublado,6,Sur,161.30,20230415T12,21,49,20.0948,-97.9396,3,Puebla,Chiconcuautla, 2.84,95.00,15.63,25.91,11.24, 7.58
14.72,Poco nuboso,6,Sureste,118.80,20230415T12,7,82,17.0251,-92.3077,3,Chiapas,Sitalá, 0.44,95.00,15.78,31.09,16.50, 5.16
 8.93,Despejado,6,Sur,180.06,20230415T12,21,50,19.2003,-97.0677,3,Puebla,Chichiquila,13.89,95.00,12.94,29.29,14.63, 7.07
 1.32,Despejado,6,Sur,187.65,20230415T12,21,51,18.5194,-98.5784,3,Puebla,Chietla, 0.00, 0.00,14.22,34.82,20.28, 5.70
29.32,Medio nublado,6,Sureste,141.99,20230415T12,21,53,19.8382,-98.0310,3,Puebla,Chignahuapan, 2.08,43.33,16.68,23.69, 7.71, 7.35
25.30,Medio nublado,6,Sureste,125.92,20230415T12,21,54,19.8139,-97.3894,3,Puebla,Chignautla,11.02,95.00,17.92,24.32, 8.84, 7.26
24.45,Poco nuboso,6,Suroeste,204.09,20230415T12,21,55,17.9700,-97.8617,3,Puebla,Chila, 0.00, 0.00,20.56,34.41,19.07, 9.61
 2.25,Despejado,6,Suroeste,224.29,20230415T12,21,56,18.1091,-98.4843,3,Puebla,Chila de la Sal, 0.00, 0.00,17.08,37.46,22.50, 6.65
37.44,Medio nublado,6,Sureste,154.34,20230415T12,21,57,20.2392,-98.2121,3,Puebla,Honey, 4.78,95.00,17.30,25.71,11.15, 7.52
26.83,Medio nublado,6,Sureste,147.70,20230415T12,21,58,19.2552,-97.1839,3,Puebla,Chilchotla,11.40,95.00,13.00,24.21,10.06, 6.22
 2.20,Despejado,6,Suroeste,210.04,20230415T12,21,59,18.2005,-98.2632,3,Puebla,Chinantla, 0.00, 0.00,18.45,36.53,22.64, 7.40
19.16,Poco nuboso,6,Suroeste,211.26,20230415T12,7,83,16.2429,-92.3503,3,Chiapas,Socoltenango, 1.35,48.57,18.64,32.01,19.77, 6.87
15.03,Poco nuboso,6,Sur,170.55,20230415T12,21,61,18.4989,-96.9548,3,Puebla,Eloxochitlán, 9.38,95.00,12.92,33.17,18.85, 5.41
 2.11,Despejado,6,Sur,178.53,20230415T12,21,62,18.6418,-98.3708,3,Puebla,Epatlán, 0.00, 0.00,16.04,33.25,19.62, 7.47
47.97,Medio nublado,6,Suroeste,217.00,20230415T12,21,64,20.7337,-97.8521,3,Puebla,Francisco Z. Mena, 5.12,95.00,27.40,35.12,21.37, 8.67
23.18,Poco nuboso,6,Sureste,154.59,20230415T12,21,65,18.9934,-97.7088,3,Puebla,General Felipe Ángeles, 0.67,50.00,22.12,25.35,12.39, 9.57
10.29,Poco nuboso,6,Sur,160.30,20230415T12,21,66,18.0915,-98.1204,3,Puebla,Guadalupe, 0.00, 0.00,24.05,36.52,22.02, 8.89
25.04,Medio nublado,6,Sureste,137.49,20230415T12,21,67,19.2898,-97.3427,3,Puebla,Guadalupe Victoria, 8.31,93.12,18.50,24.02, 9.58, 7.80
28.25,Medio nublado,6,Sureste,148.45,20230415T12,21,68,20.1217,-97.7446,3,Puebla,Hermenegildo Galeana, 2.20,95.00, 9.62,29.49,15.28, 6.11
 4.08,Despejado,6,Sur,178.25,20230415T12,21,69,18.7707,-98.5415,3,Puebla,Huaquechula, 0.00, 0.00,16.95,29.49,16.44, 8.90
26.72,Medio nublado,6,Sur,192.09,20230415T12,7,84,17.4287,-93.0312,3,Chiapas,Solosuchiapa, 0.33,69.17,11.98,32.88,19.82, 4.64
 3.45,Despejado,6,Sur,169.04,20230415T12,21,70,18.6788,-98.0508,3,Puebla,Huatlatlauca, 0.10, 0.00,16.95,31.45,18.00, 9.39
30.52,Medio nublado,6,Sureste,155.44,20230415T12,21,71,20.1747,-98.0513,3,Puebla,Huauchinango, 5.51,95.00,13.96,25.86,11.76, 7.59
29.32,Medio nublado,6,Sureste,141.26,20230415T12,21,72,20.1041,-97.6249,3,Puebla,Huehuetla, 2.47,78.33,10.40,29.28,15.38, 6.06
 0.89,Despejado,6,Suroeste,202.60,20230415T12,21,73,18.3732,-98.6879,3,Puebla,Huehuetlán el Chico, 0.00, 0.00,15.41,36.16,21.20, 5.37
 8.73,Despejado,6,Sur,196.06,20230415T12,21,74,19.1590,-98.4080,3,Puebla,Huejotzingo, 0.00, 2.50,24.51,20.16, 7.09, 9.57
31.60,Medio nublado,6,Sureste,140.06,20230415T12,21,75,19.8826,-97.4459,3,Puebla,Hueyapan, 7.70,95.00,10.85,26.59,12.14, 6.07
41.33,Medio nublado,6,Sur,169.09,20230415T12,21,76,19.9395,-97.2890,3,Puebla,Hueytamalco, 9.71,95.00,13.26,30.41,16.33, 6.17
28.46,Medio nublado,6,Sureste,147.86,20230415T12,21,78,19.9662,-97.6935,3,Puebla,Huitzilan de Serdán, 3.14,87.50,13.98,26.29,11.25, 7.08
34.19,Medio nublado,6,Sur,160.57,20230415T12,7,85,16.8910,-92.9253,3,Chiapas,Soyaló, 1.48,66.67,16.86,33.24,18.78, 5.28
 2.09,Despejado,6,Suroeste,225.21,20230415T12,21,81,18.0270,-98.6966,3,Puebla,Ixcamilpa de Guerrero, 0.00, 0.00,15.08,37.61,22.07, 6.27
 5.43,Despejado,6,Sur,176.36,20230415T12,21,82,18.4601,-97.8323,3,Puebla,Ixcaquixtla, 0.04, 0.00,19.81,30.91,17.35, 9.93
28.68,Medio nublado,6,Sureste,133.35,20230415T12,21,83,19.6236,-97.8166,3,Puebla,Ixtacamaxtitlán, 3.25,89.52,21.80,24.57, 8.02, 7.86
 1.16,Despejado,6,Sur,193.06,20230415T12,21,85,18.6022,-98.4654,3,Puebla,Izúcar de Matamoros, 0.00, 0.00,17.12,34.99,20.82, 6.40
36.90,Medio nublado,6,Sur,181.28,20230415T12,21,86,20.4801,-97.9426,3,Puebla,Jalpan, 7.11,95.00,17.81,32.35,18.66, 5.95
 0.88,Despejado,6,Sur,199.00,20230415T12,21,87,18.3205,-98.8443,3,Puebla,Jolalpan, 0.00, 0.00,24.27,37.04,21.72, 5.61
27.40,Medio nublado,6,Sureste,148.24,20230415T12,21,89,20.1628,-97.6929,3,Puebla,Jopala, 3.88,95.00, 9.80,30.42,16.19, 5.47
32.49,Medio nublado,6,Suroeste,206.30,20230415T12,7,86,16.6220,-93.1048,3,Chiapas,Suchiapa, 0.68, 2.50,18.37,37.62,21.94, 4.80
 9.78,Despejado,6,Sur,174.21,20230415T12,21,92,18.5400,-97.7723,3,Puebla,Juan N. Méndez, 0.34, 0.00,20.90,30.15,16.41,10.27
27.33,Medio nublado,6,Sureste,140.03,20230415T12,21,93,19.2964,-97.2990,3,Puebla,Lafragua, 9.69,95.00,15.40,23.18, 9.32, 6.71
23.71,Poco nuboso,6,Sureste,113.11,20230415T12,21,94,19.4647,-97.6877,3,Puebla,Libres, 2.02,41.67,24.42,25.39, 9.42, 9.32
 5.54,Despejado,6,Sur,173.04,20230415T12,21,98,18.7379,-97.9119,3,Puebla,Molcaxac, 0.12, 0.00,21.71,30.18,16.67,10.46
16.93,Poco nuboso,6,Sureste,140.83,20230415T12,21,99,18.7370,-97.4221,3,Puebla,Cañada Morelos, 5.72,93.12,20.90,25.55,14.05, 8.78
 3.16,Despejado,6,Oeste,273.50,20230415T12,7,87,14.6795,-92.1509,3,Chiapas,Suchiate, 2.05,10.00,23.91,32.37,25.81,13.60
30.15,Medio nublado,6,Sureste,150.01,20230415T12,21,100,20.2285,-98.1097,3,Puebla,Naupan, 5.39,95.00,13.06,26.61,12.81, 7.05
19.35,Poco nuboso,6,Sureste,127.48,20230415T12,21,103,18.6132,-97.3057,3,Puebla,Nicolás Bravo, 4.89,92.00,16.26,28.24,14.79, 7.54
11.31,Poco nuboso,6,Sureste,137.97,20230415T12,21,104,19.2160,-97.8235,3,Puebla,Nopalucan, 0.42,90.00,24.99,25.89,10.76, 9.85
27.53,Medio nublado,6,Este,112.15,20230415T12,21,105,19.5555,-97.6491,3,Puebla,Ocotepec, 2.41,50.00,23.72,24.88, 8.75, 8.41
 4.59,Despejado,6,Sur,187.72,20230415T12,21,106,18.9768,-98.3024,3,Puebla,Ocoyucan, 0.02,45.00,20.83,27.47,14.42, 9.27
28.98,Medio nublado,6,Sureste,148.19,20230415T12,21,107,20.1018,-97.6847,3,Puebla,Olintla, 1.70,80.00, 9.62,29.79,15.77, 6.09
17.21,Poco nuboso,6,Sureste,133.03,20230415T12,21,108,19.3758,-97.6194,3,Puebla,Oriental, 2.69,83.89,24.16,25.43,10.62, 9.97
32.79,Medio nublado,6,Sureste,151.35,20230415T12,21,109,20.2757,-98.1499,3,Puebla,Pahuatlán, 5.06,95.00,14.29,26.20,12.26, 7.22
26.38,Medio nublado,6,Sureste,138.49,20230415T12,7,88,17.4894,-93.2432,3,Chiapas,Sunuapa, 0.33, 6.67,13.70,35.83,23.62, 5.41
18.40,Poco nuboso,6,Sureste,155.11,20230415T12,21,110,18.8359,-97.5475,3,Puebla,Palmar de Bravo, 4.68,87.50,22.73,24.94,13.58,10.28
41.67,Medio nublado,6,Sur,198.10,20230415T12,21,111,20.5218,-97.9385,3,Puebla,Pantepec, 6.68,95.00,19.38,33.49,19.84, 6.51
18.12,Poco nuboso,6,Suroeste,204.26,20230415T12,21,112,18.0822,-97.9178,3,Puebla,Petlalcingo, 0.00, 0.00,18.75,34.48,19.90, 9.55
 4.17,Despejado,6,Suroeste,225.14,20230415T12,21,113,18.1988,-98.2601,3,Puebla,Piaxtla, 0.00, 0.00,27.64,36.88,22.56, 8.38
 6.06,Despejado,6,Sur,173.15,20230415T12,21,114,19.0440,-98.1975,3,Puebla,Puebla, 0.27,66.43,24.23,27.84,13.91, 9.67
22.11,Poco nuboso,6,Sur,158.64,20230415T12,21,115,18.9551,-97.6604,3,Puebla,Quecholac, 0.78,55.71,22.95,25.11,12.83,10.21
15.99,Poco nuboso,6,Sur,167.45,20230415T12,21,116,19.2533,-97.1357,3,Puebla,Quimixtlán,14.03,95.00,11.26,27.40,12.69, 7.18
16.89,Poco nuboso,6,Sur,159.92,20230415T12,21,118,18.9468,-97.8131,3,Puebla,Los Reyes de Juárez, 0.27, 0.00,19.92,27.09,13.54, 9.47
 4.55,Despejado,6,Sur,195.55,20230415T12,21,119,19.0509,-98.3007,3,Puebla,San Andrés Cholula, 0.02,95.00,24.01,26.25,12.93, 9.49
14.84,Poco nuboso,6,Suroeste,230.03,20230415T12,7,89,14.9111,-92.2643,3,Chiapas,Tapachula,10.51,47.97,23.31,30.03,22.34,10.61
22.17,Poco nuboso,6,Sureste,121.46,20230415T12,21,120,18.4973,-97.2900,3,Puebla,San Antonio Cañada, 4.01,95.00,18.91,30.58,15.74, 6.99
 3.97,Despejado,6,Sur,167.33,20230415T12,21,121,18.8096,-98.3314,3,Puebla,San Diego la Mesa Tochimiltzingo, 0.01, 0.00,16.61,30.85,17.55, 8.54
29.66,Medio nublado,6,Sureste,151.26,20230415T12,21,124,18.3263,-97.3480,3,Puebla,San Gabriel Chilac, 1.57,95.00,19.30,33.49,17.89, 7.18
 9.98,Despejado,6,Sur,193.47,20230415T12,21,127,18.2213,-97.9143,3,Puebla,San Jerónimo Xayacatlán, 0.00, 0.00,15.66,34.07,20.11, 8.46
12.81,Poco nuboso,6,Sureste,128.52,20230415T12,21,128,19.2421,-97.7688,3,Puebla,San José Chiapa, 0.82,95.00,27.00,25.80,10.53,10.14
31.44,Medio nublado,6,Sureste,139.72,20230415T12,21,129,18.2902,-97.2877,3,Puebla,San José Miahuatlán, 2.84,95.00,25.70,34.31,18.33, 6.24
 0.39,Despejado,7,Oeste,257.78,20230415T12,3,1,25.0344,-111.6732,3,Baja California Sur,Comondú, 0.00, 0.00,34.99,26.25,13.88,12.88
34.92,Medio nublado,6,Sur,190.25,20230415T12,7,90,17.1900,-93.1046,3,Chiapas,Tapalapa, 1.04,95.00,11.42,31.88,19.05, 4.46
26.04,Medio nublado,6,Sureste,152.25,20230415T12,21,130,19.0899,-97.5409,3,Puebla,San Juan Atenco, 2.42,95.00,24.16,23.34,11.37, 9.97
10.54,Poco nuboso,6,Sur,178.74,20230415T12,21,132,19.2829,-98.4355,3,Puebla,San Martín Texmelucan, 0.03, 0.00,22.06,22.37, 7.42, 8.96
24.37,Poco nuboso,6,Sur,192.05,20230415T12,21,135,17.9995,-97.7734,3,Puebla,San Miguel Ixitlán, 0.27, 0.00,22.00,33.34,18.07, 9.73
21.09,Poco nuboso,6,Sureste,143.02,20230415T12,21,137,19.1619,-97.5484,3,Puebla,San Nicolás Buenos Aires, 4.01,95.00,23.07,24.12,10.71, 9.62
 9.00,Despejado,6,Suroeste,213.08,20230415T12,21,138,19.0726,-98.4857,3,Puebla,San Nicolás de los Ranchos, 0.00, 0.00,19.74,17.12, 5.85, 9.58
 7.98,Despejado,6,Suroeste,214.92,20230415T12,21,139,18.1245,-98.0840,3,Puebla,San Pablo Anicano, 0.00, 0.00,15.64,35.87,21.82, 8.00
 5.46,Despejado,6,Sur,196.20,20230415T12,21,140,19.0625,-98.3075,3,Puebla,San Pedro Cholula, 0.02,60.00,25.09,23.99,10.71, 9.68
16.27,Poco nuboso,6,Suroeste,221.52,20230415T12,21,141,18.1171,-98.0781,3,Puebla,San Pedro Yeloixtlahuaca, 0.00, 0.00,19.50,35.86,21.35, 8.91
20.69,Poco nuboso,6,Sureste,146.10,20230415T12,21,142,19.1347,-97.6427,3,Puebla,San Salvador el Seco, 1.27,93.12,24.42,24.82,11.38, 9.97
13.01,Poco nuboso,6,Sur,199.02,20230415T12,21,143,19.2690,-98.5172,3,Puebla,San Salvador el Verde, 0.03, 0.00,21.63,18.89, 5.47, 8.37
15.89,Poco nuboso,6,Sur,160.27,20230415T12,21,145,18.4046,-96.8506,3,Puebla,San Sebastián Tlacotepec, 6.84,95.00,15.77,34.66,20.00, 5.63
 2.14,Despejado,6,Sur,188.70,20230415T12,21,147,18.4127,-98.0177,3,Puebla,Santa Inés Ahuatempan, 0.01, 0.00,14.22,33.87,20.21, 7.92
22.68,Poco nuboso,6,Sureste,148.76,20230415T12,21,149,18.5532,-97.4419,3,Puebla,Santiago Miahuatlán, 2.25,35.00,18.26,29.77,15.87, 8.51
